Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
030102;APURÍMAC;ABANCAY;CHACOCHE;97.0;470.0;440.0;3.1;31.3;43.8;21.9;9.4;37.5;40.6;12.5
030103;APURÍMAC;ABANCAY;CIRCA;100.0;517.0;561.0;0.0;20.0;20.0;60.0;0.0;0.0;60.0;40.0
030104;APURÍMAC;ABANCAY;CURAHUASI;99.6;472.0;457.0;4.2;31.0;39.0;25.8;14.4;24.7;39.0;22.0
030105;APURÍMAC;ABANCAY;HUANIPACA;100.0;494.0;518.0;7.7;15.4;46.2;30.8;7.7;0.0;53.8;38.5
030108;APURÍMAC;ABANCAY;SAN PEDRO DE CACHORA;95.2;487.0;480.0;5.0;15.0;50.0;30.0;15.0;5.0;45.0;35.0
030109;APURÍMAC;ABANCAY;TAMBURCO;96.9;492.0;490.0;1.1;26.1;38.7;34.2;7.8;14.0;45.3;33.0
030201;APURÍMAC;ANDAHUAYLAS;ANDAHUAYLAS;99.2;500.0;495.0;0.9;23.1;39.0;37.0;7.3;16.3;37.1;39.3
030204;APURÍMAC;ANDAHUAYLAS;HUANCARAMA;100.0;481.0;504.0;0.0;24.5;55.1;20.4;6.1;10.2;44.9;38.8
030207;APURÍMAC;ANDAHUAYLAS;KISHUARA;100.0;397.0;377.0;30.0;60.0;0.0;10.0;40.0;30.0;20.0;10.0
030208;APURÍMAC;ANDAHUAYLAS;PACOBAMBA;100.0;457.0;576.0;0.0;40.0;60.0;0.0;0.0;0.0;30.0;70.0
030209;APURÍMAC;ANDAHUAYLAS;PACUCHA;97.8;464.0;446.0;2.3;34.1;47.7;15.9;6.8;31.8;47.7;13.6
030210;APURÍMAC;ANDAHUAYLAS;PAMPACHIRI;90.9;495.0;493.0;0.0;30.0;40.0;30.0;10.0;10.0;50.0;30.0
030211;APURÍMAC;ANDAHUAYLAS;POMACOCHA;100.0;491.0;496.0;0.0;40.0;26.7;33.3;0.0;26.7;33.3;40.0
030213;APURÍMAC;ANDAHUAYLAS;SAN JERONIMO;99.2;493.0;493.0;1.8;26.2;38.4;33.6;9.5;15.5;37.7;37.4
030214;APURÍMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;100.0;419.0;385.0;15.4;53.8;30.8;0.0;53.8;15.4;30.8;0.0
030215;APURÍMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;99.0;447.0;417.0;5.1;48.8;36.9;9.2;23.3;33.7;34.8;8.2
030216;APURÍMAC;ANDAHUAYLAS;TALAVERA;99.1;485.0;475.0;3.1;29.2;35.9;31.8;11.4;19.3;40.0;29.3
030220;APURÍMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;100.0;440.0;420.0;5.3;50.7;36.0;8.0;20.0;37.3;32.0;10.7
030301;APURÍMAC;ANTABAMBA;ANTABAMBA;100.0;461.0;447.0;4.2;37.5;45.8;12.5;14.6;20.8;43.8;20.8
030302;APURÍMAC;ANTABAMBA;EL ORO;100.0;474.0;476.0;0.0;44.4;33.3;22.2;44.4;11.1;0.0;44.4
030303;APURÍMAC;ANTABAMBA;HUAQUIRCA;100.0;431.0;394.0;10.0;40.0;40.0;10.0;40.0;20.0;40.0;0.0
030304;APURÍMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;95.5;475.0;477.0;4.5;42.5;9.7;43.2;18.5;14.0;24.0;43.5
030305;APURÍMAC;ANTABAMBA;OROPESA;100.0;410.0;375.0;28.6;40.0;28.6;2.9;45.7;22.9;31.4;0.0
030306;APURÍMAC;ANTABAMBA;PACHACONAS;93.8;535.0;508.0;7.1;14.3;14.3;64.3;14.3;7.1;35.7;42.9
030307;APURÍMAC;ANTABAMBA;SABAINO;93.8;471.0;457.0;0.0;42.5;20.0;37.5;43.8;0.0;12.5;43.8
030401;APURÍMAC;AYMARAES;CHALHUANCA;98.9;501.0;515.0;1.1;19.6;40.5;38.7;5.7;12.7;39.7;41.9
030403;APURÍMAC;AYMARAES;CARAYBAMBA;90.0;495.0;474.0;0.0;33.3;33.3;33.3;11.1;11.1;55.6;22.2
030404;APURÍMAC;AYMARAES;CHAPIMARCA;100.0;457.0;445.0;0.0;40.0;60.0;0.0;20.0;0.0;60.0;20.0
030405;APURÍMAC;AYMARAES;COLCABAMBA;100.0;410.0;376.0;14.3;57.1;28.6;0.0;50.0;14.3;28.6;7.1
030406;APURÍMAC;AYMARAES;COTARUSE;91.7;455.0;470.0;0.0;45.5;36.4;18.2;18.2;9.1;54.5;18.2
030411;APURÍMAC;AYMARAES;SAN JUAN DE CHACÑA;100.0;467.0;466.0;10.0;20.0;40.0;30.0;20.0;10.0;50.0;20.0
030412;APURÍMAC;AYMARAES;SAÑAYCA;100.0;399.0;370.0;14.3;57.1;28.6;0.0;28.6;57.1;14.3;0.0
030413;APURÍMAC;AYMARAES;SORAYA;100.0;453.0;446.0;0.0;57.1;0.0;42.9;28.6;14.3;28.6;28.6
030414;APURÍMAC;AYMARAES;TAPAIRIHUA;100.0;448.0;409.0;0.0;61.9;23.8;14.3;33.3;23.8;33.3;9.5
030415;APURÍMAC;AYMARAES;TINTAY;100.0;480.0;529.0;0.0;31.6;47.4;21.1;0.0;5.3;52.6;42.1
030416;APURÍMAC;AYMARAES;TORAYA;100.0;490.0;460.0;0.0;33.3;16.7;50.0;0.0;33.3;50.0;16.7
030417;APURÍMAC;AYMARAES;YANACA;100.0;477.0;520.0;0.0;35.7;35.7;28.6;0.0;7.1;50.0;42.9
030501;APURÍMAC;COTABAMBAS;TAMBOBAMBA;97.6;483.0;473.0;2.5;26.4;45.4;25.7;10.7;18.2;48.0;23.0
030502;APURÍMAC;COTABAMBAS;COTABAMBAS;100.0;528.0;466.0;0.0;11.1;55.6;33.3;0.0;44.4;33.3;22.2
030503;APURÍMAC;COTABAMBAS;COYLLURQUI;100.0;450.0;443.0;5.1;43.6;35.9;15.4;7.7;33.3;43.6;15.4
030504;APURÍMAC;COTABAMBAS;HAQUIRA;100.0;484.0;481.0;3.5;27.2;37.7;31.6;7.0;21.1;40.4;31.6
030505;APURÍMAC;COTABAMBAS;MARA;97.2;484.0;499.0;2.9;25.7;37.1;34.3;11.4;11.4;37.1;40.0
030506;APURÍMAC;COTABAMBAS;CHALLHUAHUACHO;93.4;491.0;485.0;3.2;28.6;35.5;32.7;8.1;20.4;36.9;34.7
030601;APURÍMAC;CHINCHEROS;CHINCHEROS;97.8;474.0;456.0;6.9;33.0;28.9;31.2;16.0;22.8;34.6;26.6
030602;APURÍMAC;CHINCHEROS;ANCO_HUALLO;98.7;465.0;456.0;5.4;39.8;29.6;25.3;18.2;21.4;33.5;26.9
030603;APURÍMAC;CHINCHEROS;COCHARCAS;100.0;432.0;417.0;4.2;58.3;29.2;8.3;20.8;41.7;25.0;12.5
030604;APURÍMAC;CHINCHEROS;HUACCANA;100.0;452.0;427.0;3.8;50.9;24.5;20.8;22.6;24.5;37.7;15.1
030605;APURÍMAC;CHINCHEROS;OCOBAMBA;98.1;478.0;472.0;9.5;28.2;26.4;35.9;18.9;17.0;32.1;32.1
030606;APURÍMAC;CHINCHEROS;ONGOY;100.0;417.0;383.0;8.0;64.0;24.0;4.0;40.0;28.0;28.0;4.0
030607;APURÍMAC;CHINCHEROS;URANMARCA;97.4;457.0;412.0;8.2;37.6;35.0;19.2;30.0;23.7;32.4;13.9
030608;APURÍMAC;CHINCHEROS;RANRACANCHA;100.0;502.0;471.0;0.0;25.0;28.6;46.4;14.3;10.7;50.0;25.0
030701;APURÍMAC;GRAU;CHUQUIBAMBILLA;97.5;481.0;467.0;2.7;28.1;44.4;24.9;9.4;24.2;39.1;27.4
030708;APURÍMAC;GRAU;PROGRESO;100.0;467.0;449.0;3.2;41.9;32.3;22.6;25.8;9.7;41.9;22.6
030709;APURÍMAC;GRAU;SAN ANTONIO;100.0;429.0;424.0;20.0;20.0;60.0;0.0;20.0;20.0;40.0;20.0
030710;APURÍMAC;GRAU;SANTA ROSA;100.0;478.0;457.0;0.0;50.0;16.7;33.3;16.7;16.7;33.3;33.3
030712;APURÍMAC;GRAU;VILCABAMBA;100.0;470.0;443.0;3.8;26.9;50.0;19.2;19.2;26.9;34.6;19.2
030713;APURÍMAC;GRAU;VIRUNDO;100.0;479.0;470.0;0.0;38.5;38.5;23.1;0.0;30.8;38.5;30.8
040101;AREQUIPA;AREQUIPA;AREQUIPA;97.6;534.0;527.0;0.8;9.0;33.8;56.4;4.0;9.2;35.9;50.9
040102;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;96.9;512.0;501.0;1.7;15.4;38.7;44.2;7.4;13.7;38.4;40.6
040103;AREQUIPA;AREQUIPA;CAYMA;97.3;515.0;506.0;0.6;14.4;40.8;44.2;5.4;12.8;41.1;40.6
040104;AREQUIPA;AREQUIPA;CERRO COLORADO;97.4;513.0;506.0;0.7;15.5;40.1;43.8;5.9;12.2;40.0;41.9
040105;AREQUIPA;AREQUIPA;CHARACATO;95.5;510.0;492.0;1.4;15.7;43.2;39.7;7.4;12.4;45.0;35.2
040106;AREQUIPA;AREQUIPA;CHIGUATA;97.3;477.0;448.0;5.4;27.6;46.8;20.1;13.5;33.6;33.0;19.8
040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;96.6;519.0;505.0;1.0;13.1;38.1;47.7;6.5;12.8;39.0;41.7
040108;AREQUIPA;AREQUIPA;LA JOYA;98.0;482.0;466.0;2.3;27.9;43.6;26.2;11.0;21.5;41.5;26.0
040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;97.8;513.0;505.0;1.1;14.8;40.5;43.7;5.9;14.2;38.0;41.9
040110;AREQUIPA;AREQUIPA;MIRAFLORES;96.9;522.0;513.0;0.9;11.2;40.8;47.1;5.1;11.9;39.4;43.6
040111;AREQUIPA;AREQUIPA;MOLLEBAYA;87.5;482.0;446.0;0.0;19.2;68.3;12.5;17.5;21.7;40.0;20.8
040112;AREQUIPA;AREQUIPA;PAUCARPATA;97.5;516.0;509.0;0.4;15.0;38.9;45.7;5.1;13.7;37.5;43.7
040114;AREQUIPA;AREQUIPA;POLOBAYA;100.0;444.0;434.0;16.7;16.7;66.7;0.0;16.7;33.3;33.3;16.7
040115;AREQUIPA;AREQUIPA;QUEQUEÑA;100.0;492.0;464.0;0.0;27.3;36.4;36.4;18.2;18.2;54.5;9.1
040116;AREQUIPA;AREQUIPA;SABANDIA;82.4;470.0;454.0;7.3;30.8;42.5;19.4;7.3;24.9;49.8;17.9
040117;AREQUIPA;AREQUIPA;SACHACA;97.5;521.0;513.0;0.6;11.7;40.7;47.0;3.9;12.6;39.6;43.9
040118;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;96.0;474.0;443.0;0.0;48.0;28.0;24.0;22.0;18.0;36.0;24.0
040119;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;100.0;494.0;464.0;0.0;25.0;41.7;33.3;8.3;16.7;58.3;16.7
040120;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;100.0;501.0;440.0;0.0;20.0;20.0;60.0;20.0;20.0;60.0;0.0
040121;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;100.0;498.0;494.0;2.0;18.0;52.0;28.0;8.0;17.3;37.3;37.3
040122;AREQUIPA;AREQUIPA;SOCABAYA;97.8;513.0;508.0;0.8;16.4;39.4;43.4;5.8;14.5;37.4;42.3
040123;AREQUIPA;AREQUIPA;TIABAYA;97.2;512.0;504.0;0.8;15.7;41.0;42.5;5.3;12.9;39.3;42.6
040124;AREQUIPA;AREQUIPA;UCHUMAYO;98.3;514.0;494.0;0.9;12.9;42.6;43.6;5.2;14.7;48.7;31.5
040125;AREQUIPA;AREQUIPA;VITOR;96.2;468.0;462.0;4.1;27.8;48.5;19.6;12.0;17.5;50.9;19.6
040126;AREQUIPA;AREQUIPA;YANAHUARA;98.3;544.0;544.0;0.5;8.7;26.4;64.5;3.3;7.1;32.7;56.9
040127;AREQUIPA;AREQUIPA;YARABAMBA;97.7;502.0;492.0;1.2;19.1;42.9;36.8;8.6;15.3;45.7;30.4
040128;AREQUIPA;AREQUIPA;YURA;97.7;496.0;489.0;0.6;21.5;44.1;33.8;7.5;15.9;40.2;36.4
040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;96.9;526.0;523.0;0.6;10.7;36.4;52.2;3.6;9.9;37.4;49.1
040201;AREQUIPA;CAMANÁ;CAMANA;98.0;514.0;497.0;0.5;14.8;39.6;45.2;5.0;15.5;41.4;38.1
040202;AREQUIPA;CAMANÁ;JOSE MARIA QUIMPER;96.8;482.0;488.0;4.3;28.5;43.4;23.8;16.8;3.9;39.8;39.4
040203;AREQUIPA;CAMANÁ;MARIANO NICOLAS VALCARCEL;89.1;477.0;460.0;2.0;32.0;39.4;26.5;15.3;19.3;43.0;22.5
040204;AREQUIPA;CAMANÁ;MARISCAL CACERES;98.9;469.0;461.0;8.3;33.2;34.4;24.0;18.9;19.1;30.9;31.1
040205;AREQUIPA;CAMANÁ;NICOLAS DE PIEROLA;97.1;505.0;477.0;2.1;17.5;39.3;41.2;11.9;17.5;40.8;29.7
040206;AREQUIPA;CAMANÁ;OCOÑA;95.2;498.0;491.0;2.6;23.0;45.9;28.5;7.7;26.1;30.4;35.8
040207;AREQUIPA;CAMANÁ;QUILCA;96.2;518.0;534.0;8.0;4.0;44.0;44.0;8.0;0.0;48.0;44.0
040208;AREQUIPA;CAMANÁ;SAMUEL PASTOR;96.4;496.0;490.0;1.3;25.7;36.5;36.5;7.5;17.9;39.1;35.6
040301;AREQUIPA;CARAVELÍ;CARAVELI;96.5;463.0;454.0;2.8;42.2;42.2;12.8;10.2;24.1;47.3;18.4
040302;AREQUIPA;CARAVELÍ;ACARI;99.1;508.0;508.0;0.0;16.7;43.5;39.8;2.8;12.9;37.0;47.3
040303;AREQUIPA;CARAVELÍ;ATICO;95.7;487.0;467.0;2.9;25.8;41.8;29.5;11.8;15.3;49.1;23.9
040304;AREQUIPA;CARAVELÍ;ATIQUIPA;100.0;450.0;415.0;0.0;62.5;12.5;25.0;25.0;37.5;25.0;12.5
040305;AREQUIPA;CARAVELÍ;BELLA UNION;96.7;455.0;443.0;7.0;39.9;38.0;15.1;12.0;28.2;47.6;12.1
040306;AREQUIPA;CARAVELÍ;CAHUACHO;100.0;419.0;382.0;16.7;33.3;50.0;0.0;50.0;16.7;33.3;0.0
040307;AREQUIPA;CARAVELÍ;CHALA;96.1;479.0;470.0;2.6;29.1;44.8;23.5;12.2;14.5;45.1;28.2
040308;AREQUIPA;CARAVELÍ;CHAPARRA;97.9;515.0;500.0;0.0;13.0;42.9;44.1;6.5;15.1;44.2;34.2
040309;AREQUIPA;CARAVELÍ;HUANUHUANU;97.3;491.0;468.0;4.3;21.2;42.2;32.4;11.4;21.1;31.1;36.4
040310;AREQUIPA;CARAVELÍ;JAQUI;100.0;493.0;490.0;2.6;25.6;41.0;30.8;5.1;17.9;38.5;38.5
040311;AREQUIPA;CARAVELÍ;LOMAS;100.0;489.0;499.0;0.0;29.6;33.3;37.0;18.5;3.7;33.3;44.4
040312;AREQUIPA;CARAVELÍ;QUICACHA;100.0;495.0;502.0;3.8;19.2;38.5;38.5;11.5;7.7;50.0;30.8
040313;AREQUIPA;CARAVELÍ;YAUCA;90.5;502.0;496.0;0.0;23.7;39.5;36.8;7.9;10.5;44.7;36.8
040401;AREQUIPA;CASTILLA;APLAO;98.6;506.0;499.0;2.4;17.7;42.8;37.2;7.2;15.5;42.1;35.2
040402;AREQUIPA;CASTILLA;ANDAGUA;94.4;479.0;446.0;5.9;29.4;23.5;41.2;17.6;23.5;35.3;23.5
040404;AREQUIPA;CASTILLA;CHACHAS;94.1;486.0;469.0;0.0;26.9;37.0;36.1;6.7;0.0;74.8;18.5
040405;AREQUIPA;CASTILLA;CHILCAYMARCA;100.0;492.0;458.0;0.0;29.4;23.5;47.1;11.8;17.6;47.1;23.5
040407;AREQUIPA;CASTILLA;HUANCARQUI;100.0;501.0;416.0;0.0;9.1;63.6;27.3;27.3;18.2;36.4;18.2
040409;AREQUIPA;CASTILLA;ORCOPAMPA;99.1;508.0;508.0;0.0;23.7;36.8;39.4;3.5;14.2;42.1;40.3
040410;AREQUIPA;CASTILLA;PAMPACOLCA;97.1;489.0;463.0;3.0;33.3;30.3;33.3;18.2;18.2;30.3;33.3
040411;AREQUIPA;CASTILLA;TIPÁN;100.0;597.0;601.0;0.0;0.0;0.0;100.0;0.0;0.0;25.0;75.0
040413;AREQUIPA;CASTILLA;URACA;99.1;486.0;482.0;1.8;21.8;45.3;31.1;13.7;13.3;39.4;33.6
040414;AREQUIPA;CASTILLA;VIRACO;95.7;551.0;540.0;0.0;4.5;31.8;63.6;0.0;9.1;45.5;45.5
040501;AREQUIPA;CAYLLOMA;CHIVAY;95.6;500.0;486.0;2.3;16.7;48.9;32.2;9.0;13.1;43.4;34.5
040502;AREQUIPA;CAYLLOMA;ACHOMA;100.0;518.0;506.0;0.0;11.1;22.2;66.7;0.0;11.1;66.7;22.2
040503;AREQUIPA;CAYLLOMA;CABANACONDE;100.0;510.0;498.0;8.8;6.5;40.0;44.7;8.8;19.4;36.5;35.3
040504;AREQUIPA;CAYLLOMA;CALLALLI;100.0;482.0;469.0;0.0;35.0;30.0;35.0;15.0;15.0;50.0;20.0
040505;AREQUIPA;CAYLLOMA;CAYLLOMA;93.0;478.0;475.0;2.5;30.0;47.5;20.0;7.5;10.0;60.0;22.5
040506;AREQUIPA;CAYLLOMA;COPORAQUE;100.0;474.0;467.0;7.1;32.1;28.6;32.1;17.9;17.9;32.1;32.1
040507;AREQUIPA;CAYLLOMA;HUAMBO;100.0;539.0;511.0;0.0;14.3;28.6;57.1;0.0;0.0;71.4;28.6
040508;AREQUIPA;CAYLLOMA;HUANCA;100.0;489.0;455.0;0.0;20.0;50.0;30.0;10.0;10.0;70.0;10.0
040510;AREQUIPA;CAYLLOMA;LARI;100.0;542.0;544.0;0.0;13.3;20.0;66.7;0.0;13.3;26.7;60.0
040511;AREQUIPA;CAYLLOMA;LLUTA;100.0;512.0;536.0;0.0;0.0;60.0;40.0;0.0;20.0;40.0;40.0
040512;AREQUIPA;CAYLLOMA;MACA;100.0;490.0;487.0;14.3;14.3;28.6;42.9;0.0;14.3;57.1;28.6
040514;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;100.0;511.0;527.0;0.0;25.0;37.5;37.5;6.3;12.5;37.5;43.8
040515;AREQUIPA;CAYLLOMA;SIBAYO;100.0;533.0;542.0;0.0;0.0;27.3;72.7;0.0;27.3;18.2;54.5
040517;AREQUIPA;CAYLLOMA;TISCO;80.0;548.0;550.0;0.0;25.0;0.0;75.0;0.0;0.0;50.0;50.0
040518;AREQUIPA;CAYLLOMA;TUTI;100.0;497.0;553.0;0.0;20.0;40.0;40.0;0.0;0.0;40.0;60.0
040519;AREQUIPA;CAYLLOMA;YANQUE;100.0;510.0;520.0;0.0;27.3;27.3;45.5;4.5;18.2;27.3;50.0
040520;AREQUIPA;CAYLLOMA;MAJES;98.1;492.0;482.0;1.7;23.8;42.3;32.2;9.7;17.3;41.2;31.8
040601;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;95.5;492.0;493.0;1.6;23.6;41.3;33.5;7.8;15.7;38.1;38.5
040603;AREQUIPA;CONDESUYOS;CAYARANI;100.0;457.0;421.0;14.8;22.2;48.1;14.8;29.6;11.1;40.7;18.5
040605;AREQUIPA;CONDESUYOS;IRAY;100.0;517.0;513.0;0.0;10.0;40.0;50.0;0.0;10.0;40.0;50.0
040606;AREQUIPA;CONDESUYOS;RIO GRANDE;96.9;516.0;506.0;1.1;11.7;46.8;40.3;6.4;15.9;39.4;38.3
040608;AREQUIPA;CONDESUYOS;YANAQUIHUA;98.2;510.0;519.0;2.8;14.7;40.4;42.2;6.4;5.5;44.9;43.2
040701;AREQUIPA;ISLAY;MOLLENDO;97.9;507.0;499.0;1.8;15.1;42.7;40.5;7.7;14.1;41.2;37.0
040702;AREQUIPA;ISLAY;COCACHACRA;94.9;486.0;479.0;1.9;21.7;49.1;27.3;12.9;14.2;41.1;31.7
040703;AREQUIPA;ISLAY;DEAN VALDIVIA;97.9;485.0;483.0;3.3;24.0;46.1;26.6;9.0;17.3;38.6;35.1
040704;AREQUIPA;ISLAY;ISLAY;90.0;519.0;521.0;0.0;8.7;46.1;45.2;4.3;11.0;36.5;48.2
040705;AREQUIPA;ISLAY;MEJIA;100.0;533.0;512.0;0.0;13.6;31.8;54.5;9.1;13.6;40.9;36.4
040706;AREQUIPA;ISLAY;PUNTA DE BOMBON;95.5;475.0;466.0;2.0;36.6;37.0;24.4;14.4;17.2;47.9;20.5
040801;AREQUIPA;LA UNIÓN;COTAHUASI;100.0;470.0;465.0;2.0;29.4;47.1;21.6;5.9;29.4;43.1;21.6
040802;AREQUIPA;LA UNIÓN;ALCA;100.0;548.0;568.0;0.0;7.1;35.7;57.1;7.1;0.0;50.0;42.9
040803;AREQUIPA;LA UNIÓN;CHARCANA;100.0;446.0;411.0;12.5;43.8;25.0;18.8;37.5;12.5;43.8;6.3
040804;AREQUIPA;LA UNIÓN;HUAYNACOTAS;94.1;448.0;433.0;0.0;43.5;44.7;11.8;23.5;25.9;44.7;5.9
050101;AYACUCHO;HUAMANGA;AYACUCHO;92.6;513.0;507.0;0.9;15.9;40.2;43.1;5.1;13.1;40.3;41.5
050102;AYACUCHO;HUAMANGA;ACOCRO;100.0;364.0;315.0;40.0;60.0;0.0;0.0;80.0;20.0;0.0;0.0
050103;AYACUCHO;HUAMANGA;ACOS VINCHOS;97.3;439.0;404.0;5.6;50.0;33.3;11.1;33.3;22.2;38.9;5.6
050104;AYACUCHO;HUAMANGA;CARMEN ALTO;99.1;490.0;479.0;1.4;23.8;45.1;29.7;8.6;16.6;46.7;28.1
050105;AYACUCHO;HUAMANGA;CHIARA;95.7;444.0;431.0;4.3;54.5;32.2;9.0;18.2;32.0;31.7;18.2
050106;AYACUCHO;HUAMANGA;OCROS;93.9;437.0;423.0;6.5;48.5;35.4;9.6;35.6;19.3;32.3;12.8
050107;AYACUCHO;HUAMANGA;PACAYCASA;100.0;486.0;476.0;4.5;27.3;36.4;31.8;13.6;22.7;29.5;34.1
050108;AYACUCHO;HUAMANGA;QUINUA;100.0;463.0;472.0;0.0;47.4;40.4;12.3;1.8;29.8;43.9;24.6
050109;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;95.2;430.0;423.0;5.2;55.2;34.5;5.2;15.5;34.9;34.1;15.5
050110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;98.3;495.0;486.0;1.0;20.1;46.8;32.1;6.2;16.4;46.5;31.0
050111;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;100.0;490.0;525.0;0.0;18.2;54.5;27.3;9.1;0.0;36.4;54.5
050112;AYACUCHO;HUAMANGA;SOCOS;100.0;423.0;434.0;12.5;50.0;31.3;6.3;18.8;18.8;56.3;6.3
050113;AYACUCHO;HUAMANGA;TAMBILLO;100.0;459.0;440.0;3.1;31.3;50.0;15.6;25.0;21.9;34.4;18.8
050115;AYACUCHO;HUAMANGA;JESUS NAZARENO;99.6;502.0;498.0;1.2;19.4;45.6;33.8;9.5;13.1;36.5;40.9
050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;70.3;;;;;;;;;;
050201;AYACUCHO;CANGALLO;CANGALLO;100.0;493.0;506.0;1.1;27.8;37.8;33.3;7.8;14.4;33.3;44.4
050202;AYACUCHO;CANGALLO;CHUSCHI;100.0;496.0;486.0;0.0;50.0;25.0;25.0;0.0;25.0;50.0;25.0
050203;AYACUCHO;CANGALLO;LOS MOROCHUCOS;100.0;447.0;438.0;9.5;42.9;33.3;14.3;14.3;32.1;34.5;19.0
050205;AYACUCHO;CANGALLO;PARAS;100.0;404.0;367.0;25.0;50.0;25.0;0.0;50.0;12.5;37.5;0.0
050206;AYACUCHO;CANGALLO;TOTOS;100.0;443.0;390.0;15.4;38.5;23.1;23.1;38.5;30.8;23.1;7.7
050301;AYACUCHO;HUANCA SANCOS;SANCOS;98.5;472.0;452.0;0.0;40.7;37.5;21.8;18.7;18.8;37.6;25.0
050303;AYACUCHO;HUANCA SANCOS;SACSAMARCA;100.0;474.0;452.0;11.1;22.2;11.1;55.6;11.1;22.2;33.3;33.3
050401;AYACUCHO;HUANTA;HUANTA;99.0;483.0;482.0;2.4;29.3;40.4;27.9;9.4;16.8;41.2;32.5
050402;AYACUCHO;HUANTA;AYAHUANCO;95.5;446.0;406.0;14.6;34.1;32.8;18.5;34.1;23.4;28.6;14.0
050403;AYACUCHO;HUANTA;HUAMANGUILLA;98.0;473.0;484.0;2.0;29.8;42.2;26.0;3.9;21.7;44.1;30.2
050404;AYACUCHO;HUANTA;IGUAIN;100.0;432.0;425.0;3.5;54.8;34.7;7.0;14.0;27.3;48.3;10.3
050405;AYACUCHO;HUANTA;LURICOCHA;100.0;477.0;471.0;4.0;33.3;38.7;24.0;10.7;25.3;38.7;25.3
050406;AYACUCHO;HUANTA;SANTILLANA;100.0;434.0;452.0;10.0;50.0;30.0;10.0;20.0;20.0;40.0;20.0
050407;AYACUCHO;HUANTA;SIVIA;95.2;453.0;453.0;5.6;44.9;30.8;18.7;20.9;18.0;37.5;23.5
050408;AYACUCHO;HUANTA;LLOCHEGUA;97.2;447.0;432.0;5.1;49.6;29.3;16.1;23.8;23.6;34.8;17.8
050409;AYACUCHO;HUANTA;CANAYRE;96.0;456.0;459.0;3.1;41.7;41.8;13.4;14.7;16.3;47.1;21.9
050501;AYACUCHO;LA MAR;SAN MIGUEL;99.2;487.0;471.0;2.4;27.3;37.5;32.8;11.9;16.0;44.8;27.2
050502;AYACUCHO;LA MAR;ANCO;100.0;488.0;491.0;4.2;20.8;50.0;25.0;8.3;16.7;45.8;29.2
050503;AYACUCHO;LA MAR;AYNA;97.7;465.0;459.0;4.3;35.3;43.0;17.4;14.3;17.6;47.3;20.7
050506;AYACUCHO;LA MAR;LUIS CARRANZA;100.0;387.0;334.0;27.3;54.5;18.2;0.0;72.7;9.1;18.2;0.0
050507;AYACUCHO;LA MAR;SANTA ROSA;99.3;463.0;454.0;3.0;35.9;45.6;15.4;12.0;22.9;42.8;22.3
050508;AYACUCHO;LA MAR;TAMBO;97.4;470.0;453.0;4.0;29.8;45.0;21.2;15.6;23.6;36.9;23.8
050509;AYACUCHO;LA MAR;SAMUGARI;97.7;452.0;452.0;1.8;44.3;44.5;9.3;12.7;20.7;51.0;15.6
050512;AYACUCHO;LA MAR;UNIÓN PROGRESO;100.0;463.0;471.0;7.4;25.9;44.4;22.2;18.5;14.8;33.3;33.3
050513;AYACUCHO;LA MAR;RÍO MAGDALENA;100.0;461.0;442.0;4.5;36.4;45.5;13.6;18.2;13.6;50.0;18.2
050515;AYACUCHO;LA MAR;PATIBAMBA;100.0;503.0;507.0;0.0;14.3;50.0;35.7;0.0;14.3;50.0;35.7
050601;AYACUCHO;LUCANAS;PUQUIO;98.0;498.0;509.0;0.7;22.0;40.4;36.9;5.2;14.7;36.2;43.9
050602;AYACUCHO;LUCANAS;AUCARA;94.4;519.0;498.0;0.0;28.7;35.2;36.1;6.5;5.6;64.8;23.1
050603;AYACUCHO;LUCANAS;CABANA;94.1;492.0;474.0;6.3;18.8;37.5;37.5;6.3;18.8;43.8;31.3
