Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
090204;HUANCAVELICA;ACOBAMBA;CAJA;100.0;476.0;513.0;0.0;25.0;62.5;12.5;0.0;0.0;62.5;37.5
090205;HUANCAVELICA;ACOBAMBA;MARCAS;100.0;499.0;526.0;0.0;25.0;33.3;41.7;0.0;0.0;58.3;41.7
090206;HUANCAVELICA;ACOBAMBA;PAUCARA;100.0;466.0;478.0;8.1;26.8;43.9;21.1;1.6;22.8;55.3;20.3
090207;HUANCAVELICA;ACOBAMBA;POMACOCHA;100.0;464.0;448.0;5.9;5.9;82.4;5.9;0.0;17.6;82.4;0.0
090208;HUANCAVELICA;ACOBAMBA;ROSARIO;96.3;421.0;438.0;26.7;37.7;21.6;14.0;20.7;15.4;45.8;18.1
090301;HUANCAVELICA;ANGARAES;LIRCAY;98.8;484.0;523.0;8.4;18.4;39.3;34.0;3.8;9.6;36.4;50.2
090302;HUANCAVELICA;ANGARAES;ANCHONGA;100.0;389.0;413.0;36.9;41.5;15.4;6.2;26.1;32.3;29.2;12.3
090303;HUANCAVELICA;ANGARAES;CALLANMARCA;100.0;498.0;483.0;0.0;10.0;50.0;40.0;0.0;10.0;80.0;10.0
090304;HUANCAVELICA;ANGARAES;CCOCHACCASA;100.0;458.0;491.0;7.5;40.3;32.8;19.4;4.5;14.9;56.7;23.9
090306;HUANCAVELICA;ANGARAES;CONGALLA;100.0;450.0;462.0;11.6;34.8;30.3;23.3;9.3;23.2;46.6;21.0
090307;HUANCAVELICA;ANGARAES;HUANCA-HUANCA;100.0;403.0;429.0;25.0;45.8;25.0;4.2;20.8;25.0;41.7;12.5
090308;HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE;100.0;428.0;496.0;13.0;56.5;21.7;8.7;0.0;17.4;52.2;30.4
090309;HUANCAVELICA;ANGARAES;JULCAMARCA;85.7;459.0;434.0;33.3;33.3;16.7;16.7;16.7;33.3;33.3;16.7
090311;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;100.0;391.0;446.0;25.0;50.0;18.7;6.3;18.8;0.0;75.0;6.2
090312;HUANCAVELICA;ANGARAES;SECCLLA;86.8;;;;;;;;;;
090401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;100.0;496.0;486.0;2.3;22.8;40.9;34.1;2.3;15.9;54.5;27.3
090402;HUANCAVELICA;CASTROVIRREYNA;ARMA;100.0;559.0;600.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0
090403;HUANCAVELICA;CASTROVIRREYNA;AURAHUA;100.0;423.0;431.0;25.8;25.8;32.2;16.1;16.1;25.8;51.6;6.4
090404;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;100.0;461.0;487.0;0.0;37.5;37.5;25.0;0.0;37.5;12.5;50.0
090406;HUANCAVELICA;CASTROVIRREYNA;COCAS;100.0;462.0;425.0;0.0;50.0;33.3;16.7;16.7;33.3;50.0;0.0
090407;HUANCAVELICA;CASTROVIRREYNA;HUACHOS;100.0;356.0;424.0;33.3;50.0;16.7;0.0;0.0;50.0;50.0;0.0
090408;HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO;100.0;459.0;481.0;20.0;20.0;20.0;40.0;0.0;20.0;40.0;40.0
090409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;100.0;455.0;477.0;11.1;22.2;55.6;11.1;0.0;22.2;55.6;22.2
090412;HUANCAVELICA;CASTROVIRREYNA;TANTARA;83.3;465.0;474.0;0.0;50.0;10.0;40.0;0.0;10.0;80.0;10.0
090413;HUANCAVELICA;CASTROVIRREYNA;TICRAPO;95.8;441.0;437.0;12.8;43.4;26.2;17.6;9.0;35.0;39.0;18.0
090501;HUANCAVELICA;CHURCAMPA;CHURCAMPA;99.0;468.0;496.0;12.0;31.0;29.1;27.9;4.9;18.9;36.9;39.3
090502;HUANCAVELICA;CHURCAMPA;ANCO;100.0;400.0;420.0;32.4;38.9;20.4;8.3;20.4;35.2;36.1;8.3
090503;HUANCAVELICA;CHURCAMPA;CHINCHIHUASI;100.0;456.0;486.0;12.1;39.4;18.2;30.3;6.1;9.1;54.5;30.3
090504;HUANCAVELICA;CHURCAMPA;EL CARMEN;100.0;415.0;427.0;24.3;43.2;24.3;8.1;24.3;21.7;43.2;10.8
090506;HUANCAVELICA;CHURCAMPA;LOCROJA;100.0;390.0;386.0;30.0;45.0;22.5;2.5;30.0;40.0;27.5;2.5
090507;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;98.7;494.0;528.0;13.3;18.9;25.0;42.8;5.5;16.9;21.5;56.1
090508;HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC;100.0;491.0;454.0;5.9;5.9;47.0;41.2;5.9;23.5;53.0;17.6
090509;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;97.4;480.0;489.0;2.6;36.8;29.5;31.1;0.0;16.3;52.4;31.3
090510;HUANCAVELICA;CHURCAMPA;PACHAMARCA;100.0;474.0;499.0;10.7;17.9;39.3;32.1;0.0;7.2;64.3;28.6
090511;HUANCAVELICA;CHURCAMPA;COSME;100.0;489.0;491.0;3.1;29.3;27.7;40.0;0.0;9.2;67.7;23.1
090601;HUANCAVELICA;HUAYTARÁ;HUAYTARA;100.0;541.0;526.0;0.0;11.4;28.6;60.0;0.0;5.7;48.6;45.7
090603;HUANCAVELICA;HUAYTARÁ;CORDOVA;100.0;434.0;450.0;22.2;44.4;11.1;22.3;11.1;22.2;44.4;22.3
090605;HUANCAVELICA;HUAYTARÁ;LARAMARCA;100.0;379.0;397.0;20.0;60.0;20.0;0.0;20.0;60.0;20.0;0.0
090606;HUANCAVELICA;HUAYTARÁ;OCOYO;100.0;452.0;455.0;16.7;33.3;0.0;50.0;0.0;33.3;50.0;16.7
090607;HUANCAVELICA;HUAYTARÁ;PILPICHACA;96.4;416.0;420.0;25.0;47.0;12.0;16.0;31.0;21.0;36.0;12.0
090608;HUANCAVELICA;HUAYTARÁ;QUERCO;100.0;519.0;535.0;0.0;0.0;42.9;57.1;0.0;0.0;57.1;42.9
090610;HUANCAVELICA;HUAYTARÁ;SAN ANTONIO DE CUSICANCHA;100.0;443.0;464.0;11.5;46.2;23.1;19.2;19.2;23.1;19.2;38.4
090611;HUANCAVELICA;HUAYTARÁ;SAN FRANCISCO DE SANGAYAICO;100.0;388.0;387.0;25.0;58.3;16.7;0.0;25.0;50.0;25.0;0.0
090612;HUANCAVELICA;HUAYTARÁ;SAN ISIDRO;100.0;457.0;466.0;20.0;20.0;60.0;0.0;0.0;0.0;100.0;0.0
090613;HUANCAVELICA;HUAYTARÁ;SANTIAGO DE CHOCORVOS;100.0;390.0;390.0;20.0;60.0;20.0;0.0;20.0;60.0;20.0;0.0
090615;HUANCAVELICA;HUAYTARÁ;SANTO DOMINGO DE CAPILLAS;100.0;449.0;455.0;14.3;42.9;28.6;14.3;0.0;42.9;42.9;14.3
090701;HUANCAVELICA;TAYACAJA;PAMPAS;98.8;520.0;538.0;4.7;17.7;24.6;52.9;3.0;8.4;36.9;51.8
090702;HUANCAVELICA;TAYACAJA;ACOSTAMBO;100.0;537.0;572.0;0.0;8.4;36.1;55.5;0.0;0.0;33.4;66.6
090703;HUANCAVELICA;TAYACAJA;ACRAQUIA;100.0;494.0;561.0;0.0;11.1;66.7;22.2;0.0;0.0;38.9;61.1
090704;HUANCAVELICA;TAYACAJA;AHUAYCHA;100.0;424.0;458.0;20.9;39.5;27.9;11.6;11.6;18.6;46.5;23.3
090705;HUANCAVELICA;TAYACAJA;COLCABAMBA;97.3;432.0;452.0;19.5;38.7;24.7;17.1;13.8;24.5;40.9;20.8
090706;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;96.7;482.0;510.0;4.6;30.2;28.8;36.5;2.9;15.4;40.2;41.5
090707;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;96.2;420.0;439.0;22.1;37.9;30.2;9.8;14.3;29.8;39.7;16.2
090709;HUANCAVELICA;TAYACAJA;HUARIBAMBA;100.0;418.0;456.0;17.7;47.1;23.5;11.8;11.8;19.6;56.9;11.7
090710;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;96.7;508.0;545.0;0.0;14.2;44.1;41.7;0.0;11.3;27.9;60.8
090711;HUANCAVELICA;TAYACAJA;PAZOS;98.6;465.0;491.0;5.3;32.6;31.8;30.3;6.3;23.5;35.4;34.8
090713;HUANCAVELICA;TAYACAJA;QUISHUAR;100.0;456.0;471.0;5.6;44.4;27.8;22.2;11.1;16.7;50.0;22.2
090714;HUANCAVELICA;TAYACAJA;SALCABAMBA;98.0;465.0;486.0;12.2;29.2;26.3;32.3;8.0;14.5;51.1;26.3
090715;HUANCAVELICA;TAYACAJA;SALCAHUASI;100.0;492.0;516.0;15.4;23.1;7.7;53.7;0.0;15.4;46.2;38.4
090716;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;100.0;463.0;480.0;7.1;42.9;23.8;26.2;4.8;26.2;45.2;23.8
090717;HUANCAVELICA;TAYACAJA;SURCUBAMBA;100.0;392.0;442.0;33.4;42.1;17.5;7.0;12.3;33.3;43.8;10.5
090718;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;98.1;426.0;436.0;23.5;36.2;25.0;15.3;15.8;36.4;32.5;15.3
090719;HUANCAVELICA;TAYACAJA;QUICHUAS;98.2;427.0;436.0;23.4;40.3;19.2;17.1;13.8;35.0;34.8;16.3
090720;HUANCAVELICA;TAYACAJA;ANDAYMARCA;95.5;398.0;404.0;34.7;38.4;16.6;10.3;20.6;44.7;28.3;6.4
090722;HUANCAVELICA;TAYACAJA;PICHOS;100.0;397.0;408.0;26.2;50.0;21.4;2.4;23.9;40.5;28.5;7.1
090723;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;100.0;437.0;441.0;22.3;26.0;33.3;18.5;11.1;33.4;40.7;14.8
100101;HUÁNUCO;HUÁNUCO;HUANUCO;98.3;490.0;480.0;6.6;23.9;33.0;36.4;7.3;19.2;44.5;29.1
100102;HUÁNUCO;HUÁNUCO;AMARILIS;95.7;479.0;472.0;10.4;24.9;32.1;32.6;10.0;21.1;41.4;27.4
100103;HUÁNUCO;HUÁNUCO;CHINCHAO;97.2;434.0;437.0;16.8;37.3;35.3;10.5;16.5;26.9;45.1;11.5
100104;HUÁNUCO;HUÁNUCO;CHURUBAMBA;95.7;359.0;377.0;48.6;39.0;11.3;1.1;41.8;32.7;22.6;2.9
100105;HUÁNUCO;HUÁNUCO;MARGOS;97.6;366.0;375.0;50.0;38.1;7.9;4.0;34.2;39.4;22.4;3.9
100106;HUÁNUCO;HUÁNUCO;QUISQUI (KICHKI);100.0;366.0;373.0;50.7;33.3;13.0;2.9;37.7;42.0;17.4;2.9
100107;HUÁNUCO;HUÁNUCO;SAN FRANCISCO DE CAYRAN;98.7;487.0;493.0;4.0;26.2;35.0;34.9;6.8;13.9;43.3;36.1
100108;HUÁNUCO;HUÁNUCO;SAN PEDRO DE CHAULAN;97.9;384.0;396.0;37.1;39.2;23.6;0.0;33.4;30.5;31.9;4.3
100109;HUÁNUCO;HUÁNUCO;SANTA MARIA DEL VALLE;97.6;402.0;417.0;31.5;39.8;19.7;9.0;26.0;30.9;32.2;10.9
100110;HUÁNUCO;HUÁNUCO;YARUMAYO;96.7;400.0;405.0;31.0;48.6;13.8;6.7;37.7;20.5;31.4;10.5
100111;HUÁNUCO;HUÁNUCO;PILLCO MARCA;99.3;478.0;472.0;6.8;26.6;35.4;31.2;7.0;22.0;46.5;24.4
100112;HUÁNUCO;HUÁNUCO;YACUS;100.0;380.0;400.0;46.7;26.6;20.0;6.7;26.7;33.3;26.6;13.3
100113;HUÁNUCO;HUÁNUCO;SAN PABLO DE PILLAO;95.4;402.0;409.0;34.3;34.4;22.0;9.3;29.6;28.6;31.2;10.6
100201;HUÁNUCO;AMBO;AMBO;98.0;464.0;474.0;12.4;26.1;34.1;27.4;12.1;15.9;42.7;29.4
100202;HUÁNUCO;AMBO;CAYNA;100.0;408.0;375.0;27.6;34.5;24.2;13.8;41.4;31.0;27.6;0.0
100203;HUÁNUCO;AMBO;COLPAS;94.1;389.0;466.0;42.2;39.1;18.8;0.0;7.8;21.9;51.6;18.8
100204;HUÁNUCO;AMBO;CONCHAMARCA;100.0;432.0;444.0;23.4;29.8;31.9;14.9;10.9;26.2;58.7;4.3
100205;HUÁNUCO;AMBO;HUACAR;98.8;467.0;475.0;8.2;30.6;35.6;25.6;10.6;29.4;31.1;28.9
100206;HUÁNUCO;AMBO;SAN FRANCISCO;100.0;417.0;390.0;20.0;46.7;33.4;0.0;26.7;53.4;20.0;0.0
100207;HUÁNUCO;AMBO;SAN RAFAEL;98.6;420.0;432.0;27.4;36.7;20.9;15.1;27.3;25.5;24.9;22.3
100208;HUÁNUCO;AMBO;TOMAY KICHWA;98.8;483.0;477.0;5.1;24.6;34.7;35.7;6.3;11.6;52.4;29.6
100301;HUÁNUCO;DOS DE MAYO;LA UNION;92.6;441.0;439.0;21.1;29.2;28.5;21.3;16.7;25.8;42.4;15.1
100307;HUÁNUCO;DOS DE MAYO;CHUQUIS;93.9;345.0;371.0;62.1;26.8;10.2;0.9;43.7;33.7;17.9;4.7
100311;HUÁNUCO;DOS DE MAYO;MARIAS;96.8;382.0;392.0;45.0;33.2;15.2;6.6;32.7;32.8;27.2;7.3
100313;HUÁNUCO;DOS DE MAYO;PACHAS;92.3;425.0;416.0;18.9;40.7;27.2;13.2;13.4;43.0;39.4;4.1
100316;HUÁNUCO;DOS DE MAYO;QUIVILLA;100.0;383.0;408.0;31.3;50.0;18.8;0.0;18.7;50.0;25.0;6.2
100317;HUÁNUCO;DOS DE MAYO;RIPAN;93.8;393.0;403.0;28.0;43.0;27.7;1.3;34.7;30.9;26.6;7.8
100321;HUÁNUCO;DOS DE MAYO;SHUNQUI;97.4;376.0;389.0;38.1;44.8;11.4;5.7;32.4;38.4;20.6;8.6
100322;HUÁNUCO;DOS DE MAYO;SILLAPATA;100.0;452.0;466.0;17.6;35.3;17.6;29.4;0.0;41.2;35.3;23.5
100323;HUÁNUCO;DOS DE MAYO;YANAS;97.2;387.0;389.0;32.2;50.6;17.1;0.0;32.2;29.8;38.0;0.0
100401;HUÁNUCO;HUACAYBAMBA;HUACAYBAMBA;100.0;443.0;436.0;16.0;31.9;35.4;16.7;17.4;25.0;43.7;13.9
100402;HUÁNUCO;HUACAYBAMBA;CANCHABAMBA;98.2;377.0;377.0;43.2;38.2;14.8;3.7;45.0;29.1;24.0;1.9
100403;HUÁNUCO;HUACAYBAMBA;COCHABAMBA;100.0;374.0;371.0;39.3;50.0;3.6;7.1;46.5;35.7;17.8;0.0
100404;HUÁNUCO;HUACAYBAMBA;PINRA;98.3;406.0;402.0;37.8;25.0;18.7;18.4;34.9;24.1;31.9;9.1
100501;HUÁNUCO;HUAMALÍES;LLATA;98.4;424.0;429.0;27.6;32.3;24.0;16.1;20.9;30.8;31.2;17.1
100502;HUÁNUCO;HUAMALÍES;ARANCAY;100.0;403.0;424.0;25.0;50.0;25.0;0.0;12.5;43.8;25.0;18.8
100503;HUÁNUCO;HUAMALÍES;CHAVIN DE PARIARCA;98.7;430.0;409.0;12.1;45.9;32.5;9.5;18.8;49.8;21.8;9.6
100504;HUÁNUCO;HUAMALÍES;JACAS GRANDE;99.2;408.0;432.0;29.0;37.4;26.1;7.6;20.7;29.9;32.6;16.9
100505;HUÁNUCO;HUAMALÍES;JIRCAN;100.0;439.0;420.0;15.4;34.6;38.5;11.5;11.5;30.8;53.8;3.8
100506;HUÁNUCO;HUAMALÍES;MIRAFLORES;100.0;384.0;402.0;40.0;36.9;20.0;3.1;23.1;40.0;29.2;7.7
100507;HUÁNUCO;HUAMALÍES;MONZON;99.7;464.0;482.0;10.5;32.3;31.0;26.2;5.1;25.6;37.5;31.9
100508;HUÁNUCO;HUAMALÍES;PUNCHAO;97.6;409.0;429.0;34.1;34.1;22.0;9.8;9.8;39.0;41.5;9.8
100509;HUÁNUCO;HUAMALÍES;PUÑOS;100.0;371.0;377.0;52.2;29.9;13.4;4.5;40.3;38.8;17.9;3.0
100510;HUÁNUCO;HUAMALÍES;SINGA;97.7;407.0;399.0;28.7;41.6;25.2;4.5;21.3;44.4;32.0;2.3
100511;HUÁNUCO;HUAMALÍES;TANTAMAYO;100.0;421.0;429.0;8.7;60.9;26.1;4.3;4.3;52.2;34.8;8.7
100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;98.6;477.0;480.0;9.5;27.1;31.4;32.0;6.3;20.0;46.4;27.3
100602;HUÁNUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;97.6;415.0;429.0;28.9;37.6;23.1;10.5;22.8;23.6;41.3;12.3
100603;HUÁNUCO;LEONCIO PRADO;HERMILIO VALDIZAN;100.0;453.0;484.0;10.0;36.0;32.0;22.0;6.0;22.0;38.0;34.0
100604;HUÁNUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;98.9;454.0;445.0;11.0;32.0;37.4;19.6;10.6;29.5;44.9;15.1
100605;HUÁNUCO;LEONCIO PRADO;LUYANDO;98.3;448.0;445.0;12.3;37.2;33.8;16.7;8.8;33.4;43.0;14.8
100606;HUÁNUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;94.2;427.0;428.0;25.5;28.0;31.5;15.0;18.4;31.1;38.9;11.5
100607;HUÁNUCO;LEONCIO PRADO;PUCAYACU;97.9;446.0;449.0;19.7;27.2;29.4;23.7;11.9;31.9;33.0;23.2
100608;HUÁNUCO;LEONCIO PRADO;CASTILLO GRANDE;95.7;466.0;469.0;9.2;25.4;36.2;29.1;13.1;14.7;47.0;25.3
100609;HUÁNUCO;LEONCIO PRADO;PUEBLO NUEVO;98.2;452.0;470.0;16.9;28.8;34.7;19.6;9.7;16.3;54.4;19.6
100610;HUÁNUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;100.0;433.0;428.0;17.7;38.2;26.5;17.6;14.7;29.4;47.0;8.8
100701;HUÁNUCO;MARAÑÓN;HUACRACHUCO;97.7;397.0;397.0;36.1;36.7;17.5;9.7;33.6;32.8;24.9;8.7
100702;HUÁNUCO;MARAÑÓN;CHOLON;99.3;410.0;403.0;28.3;39.6;21.3;10.9;30.5;33.5;25.2;10.9
100703;HUÁNUCO;MARAÑÓN;SAN BUENAVENTURA;100.0;343.0;353.0;62.2;32.4;5.4;0.0;51.4;36.5;8.1;4.1
100704;HUÁNUCO;MARAÑÓN;LA MORADA;98.4;440.0;441.0;15.9;35.6;31.0;17.5;7.9;35.1;45.5;11.5
100705;HUÁNUCO;MARAÑÓN;SANTA ROSA DE ALTO YANAJANCA;91.3;410.0;412.0;31.1;27.0;35.9;6.0;21.4;38.3;32.8;7.5
100801;HUÁNUCO;PACHITEA;PANAO;98.2;422.0;438.0;23.2;36.8;27.0;13.0;17.9;26.0;40.8;15.4
100802;HUÁNUCO;PACHITEA;CHAGLLA;96.8;443.0;475.0;12.5;35.8;36.4;15.2;5.2;18.4;53.8;22.6
100803;HUÁNUCO;PACHITEA;MOLINO;95.8;410.0;438.0;27.2;40.4;19.8;12.6;16.4;33.8;33.1;16.7
100804;HUÁNUCO;PACHITEA;UMARI;97.4;398.0;414.0;34.1;37.8;19.0;9.1;27.8;29.6;30.8;11.9
100901;HUÁNUCO;PUERTO INCA;PUERTO INCA;93.1;418.0;414.0;25.2;33.1;29.0;12.7;21.2;34.6;34.3;9.8
100902;HUÁNUCO;PUERTO INCA;CODO DEL POZUZO;95.0;;;;;;;;;;
100903;HUÁNUCO;PUERTO INCA;HONORIA;92.6;388.0;381.0;36.3;40.9;17.2;5.6;36.8;33.3;25.9;4.1
100904;HUÁNUCO;PUERTO INCA;TOURNAVISTA;95.5;422.0;415.0;22.1;41.3;27.9;8.7;23.7;35.4;31.6;9.3
100905;HUÁNUCO;PUERTO INCA;YUYAPICHIS;96.7;424.0;415.0;20.3;41.3;26.1;12.3;15.2;41.8;36.8;6.1
101001;HUÁNUCO;LAURICOCHA;JESUS;98.6;423.0;426.0;22.4;38.1;28.1;11.3;19.7;34.1;30.8;15.5
101002;HUÁNUCO;LAURICOCHA;BAÑOS;96.2;433.0;422.0;20.8;37.5;25.0;16.7;25.0;25.0;33.3;16.7
101003;HUÁNUCO;LAURICOCHA;JIVIA;100.0;517.0;494.0;0.0;20.0;40.0;40.0;0.0;20.0;40.0;40.0
101004;HUÁNUCO;LAURICOCHA;QUEROPALCA;100.0;476.0;508.0;10.0;30.0;30.0;30.0;0.0;20.0;40.1;39.9
101005;HUÁNUCO;LAURICOCHA;RONDOS;98.5;428.0;448.0;23.3;35.2;25.6;15.9;27.5;16.7;27.2;28.5
101006;HUÁNUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;100.0;476.0;552.0;0.0;0.0;100.0;0.0;0.0;0.0;50.0;50.0
101007;HUÁNUCO;LAURICOCHA;SAN MIGUEL DE CAURI;99.0;425.0;454.0;26.7;36.8;21.2;15.3;17.1;21.1;38.5;23.3
101101;HUÁNUCO;YAROWILCA;CHAVINILLO;96.3;404.0;420.0;29.2;42.9;20.2;7.7;20.0;35.7;35.6;8.7
101102;HUÁNUCO;YAROWILCA;CAHUAC;85.7;434.0;419.0;16.7;25.0;50.0;8.3;16.7;33.3;41.7;8.3
101103;HUÁNUCO;YAROWILCA;CHACABAMBA;100.0;467.0;456.0;16.7;16.7;50.0;16.7;16.7;16.7;33.3;33.3
101104;HUÁNUCO;YAROWILCA;APARICIO POMARES;96.4;416.0;432.0;17.0;49.1;28.3;5.6;10.4;35.3;48.9;5.4
101105;HUÁNUCO;YAROWILCA;JACAS CHICO;100.0;388.0;374.0;36.4;45.4;18.2;0.0;45.4;27.3;27.3;0.0
101106;HUÁNUCO;YAROWILCA;OBAS;100.0;422.0;430.0;25.0;28.0;36.7;10.3;20.6;20.6;47.0;11.8
101107;HUÁNUCO;YAROWILCA;PAMPAMARCA;100.0;416.0;476.0;32.0;16.0;24.0;28.0;16.0;12.0;32.0;40.0
101108;HUÁNUCO;YAROWILCA;CHORAS;97.1;360.0;386.0;47.7;43.7;5.7;2.9;38.6;23.4;38.0;0.0
110101;ICA;ICA;ICA;98.4;513.0;506.0;3.9;18.1;31.5;46.5;3.6;14.6;42.1;39.7
110102;ICA;ICA;LA TINGUIÑA;97.2;495.0;492.0;4.4;22.9;34.0;38.8;4.4;18.8;44.2;32.7
110103;ICA;ICA;LOS AQUIJES;99.4;480.0;492.0;5.4;25.0;37.5;32.1;7.0;15.9;42.9;34.2
110104;ICA;ICA;OCUCAJE;98.1;490.0;485.0;5.9;25.2;27.6;41.3;5.8;21.5;39.2;33.6
110105;ICA;ICA;PACHACUTEC;98.8;451.0;459.0;8.4;42.2;27.4;22.0;7.2;27.4;47.3;18.1
110106;ICA;ICA;PARCONA;98.3;495.0;491.0;4.7;20.2;40.6;34.5;3.7;15.4;49.5;31.4
110107;ICA;ICA;PUEBLO NUEVO;100.0;505.0;504.0;4.3;24.3;30.0;41.4;1.4;17.1;45.7;35.7
110108;ICA;ICA;SALAS;97.0;476.0;474.0;9.3;27.1;31.7;31.9;8.2;20.4;44.8;26.6
110109;ICA;ICA;SAN JOSE DE LOS MOLINOS;96.4;481.0;467.0;5.5;30.0;33.2;31.3;9.4;24.5;39.5;26.7
110110;ICA;ICA;SAN JUAN BAUTISTA;96.0;484.0;479.0;3.4;25.4;42.2;29.0;5.2;20.4;47.7;26.7
110111;ICA;ICA;SANTIAGO;96.0;477.0;486.0;7.8;26.5;37.1;28.6;5.5;17.1;45.1;32.3
110112;ICA;ICA;SUBTANJALLA;96.6;484.0;486.0;4.7;25.0;39.6;30.7;6.8;16.1;45.7;31.5
110113;ICA;ICA;TATE;95.1;479.0;492.0;2.8;22.2;51.9;23.1;2.5;25.9;40.3;31.3
110114;ICA;ICA;YAUCA DEL ROSARIO;100.0;396.0;411.0;57.1;14.3;14.3;14.3;42.9;14.3;28.6;14.3
110201;ICA;CHINCHA;CHINCHA ALTA;97.9;484.0;484.0;6.5;24.9;34.8;33.8;5.9;18.2;46.0;29.8
110202;ICA;CHINCHA;ALTO LARAN;96.3;470.0;467.0;12.2;30.8;26.1;31.0;10.9;25.1;37.5;26.5
110204;ICA;CHINCHA;CHINCHA BAJA;99.0;453.0;460.0;16.6;26.9;32.0;24.4;16.6;20.5;37.3;25.7
110205;ICA;CHINCHA;EL CARMEN;95.8;434.0;429.0;21.7;33.1;27.4;17.8;20.3;29.4;34.3;16.0
110206;ICA;CHINCHA;GROCIO PRADO;95.8;486.0;494.0;9.2;25.9;26.5;38.3;7.4;20.0;35.9;36.8
110207;ICA;CHINCHA;PUEBLO NUEVO;98.0;471.0;474.0;8.3;28.7;36.7;26.3;7.2;21.3;45.7;25.8
110209;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;100.0;308.0;328.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
110210;ICA;CHINCHA;SUNAMPE;94.0;468.0;474.0;12.8;27.6;27.4;32.2;9.5;21.0;40.2;29.3
110211;ICA;CHINCHA;TAMBO DE MORA;97.9;439.0;450.0;17.2;38.5;29.6;14.7;15.2;27.5;36.0;21.3
110301;ICA;NAZCA;NASCA;99.0;518.0;531.0;1.6;17.6;33.0;47.8;2.2;10.0;35.7;52.1
110302;ICA;NAZCA;CHANGUILLO;100.0;435.0;446.0;22.2;27.8;38.9;11.1;22.2;16.7;44.4;16.7
110303;ICA;NAZCA;EL INGENIO;98.0;496.0;483.0;4.3;19.3;42.7;33.8;6.4;16.9;46.8;29.8
110304;ICA;NAZCA;MARCONA;99.2;524.0;527.0;3.7;12.9;29.4;54.0;4.6;9.7;36.2;49.5
110305;ICA;NAZCA;VISTA ALEGRE;99.0;495.0;500.0;7.2;21.2;35.7;36.0;5.7;15.5;42.9;35.9
110401;ICA;PALPA;PALPA;98.3;465.0;475.0;8.8;28.2;38.8;24.2;10.0;22.4;37.6;30.0
110402;ICA;PALPA;LLIPATA;100.0;471.0;481.0;4.8;38.1;23.8;33.3;9.5;4.8;61.9;23.8
110403;ICA;PALPA;RIO GRANDE;100.0;501.0;498.0;2.4;14.3;47.6;35.7;2.4;14.3;47.6;35.7
110404;ICA;PALPA;SANTA CRUZ;100.0;497.0;543.0;0.0;29.4;23.5;47.1;0.0;0.0;47.1;52.9
110501;ICA;PISCO;PISCO;97.8;506.0;505.0;6.3;19.7;28.5;45.5;5.6;15.6;37.4;41.3
110502;ICA;PISCO;HUANCANO;100.0;463.0;440.0;21.1;26.3;15.8;36.8;36.8;5.3;36.8;21.1
110503;ICA;PISCO;HUMAY;99.1;491.0;526.0;4.8;23.0;38.5;33.7;4.8;12.5;33.7;49.0
110504;ICA;PISCO;INDEPENDENCIA;99.4;486.0;482.0;8.3;22.4;36.3;33.0;6.7;16.8;50.1;26.4
110505;ICA;PISCO;PARACAS;98.7;463.0;462.0;10.4;28.5;38.0;23.1;11.1;20.2;44.8;23.9
110506;ICA;PISCO;SAN ANDRES;98.0;497.0;492.0;4.5;19.0;36.0;40.6;5.7;14.6;45.6;34.1
110507;ICA;PISCO;SAN CLEMENTE;98.3;474.0;479.0;7.4;29.8;34.6;28.2;7.9;20.1;42.7;29.4
110508;ICA;PISCO;TUPAC AMARU INCA;98.4;474.0;476.0;8.5;29.5;33.0;29.0;6.7;23.1;44.1;26.1
